% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
5 +3.547022503e+09 +3.547022503e+09 +3.547022657e+09 +3.547022657e+09 -1.2700e-01 +1.9089e+00 +5.9628e-01 +4.1813e+00 +3.2680e+00 +1.4757e+00 +4.0269e+00 -4.6187e+00 -2.3550e+00 -1.0408e+00 -2.9227e+00 -1.5445e+00 -1.3391e+00 -2.3997e+00 -2.5826e+00 -3.7662e+00 -3.0901e+00 -4.7271e-01 -2.2548e+00 -3.1952e+00
6 +1.150886911e+09 +1.150886911e+09 +1.150887066e+09 +1.150887066e+09 -3.5138e+00 +8.1455e-01 -3.0670e+00 +4.3109e+00 -3.3238e+00 -3.5027e+00 -4.2974e+00 +1.1157e+00 +1.3029e+00 +4.3160e+00 +1.1156e+00 -1.4188e+00 +4.6420e+00 -5.1949e-02 +1.4513e+00 +3.3989e+00 +1.7510e+00 +9.0948e-02 +3.4119e-01 -3.2219e+00
28 +9.285206070e+08 +9.285206070e+08 +9.285207612e+08 +9.285207612e+08 +4.8481e+00 -3.5168e-01 -4.8812e-01 +9.1600e-01 -2.3700e+00 +3.1678e+00 +1.0600e+00 -2.7890e+00 -7.4733e-01 -4.9455e+00 -3.6744e+00 +2.1460e-01 +4.9806e+00 +2.0491e+00 +2.6493e+00 +4.3131e+00 -2.7268e+00 -2.5674e-01 +4.1928e+00 -4.2299e+00
46 +3.574084015e+08 +3.574084015e+08 +3.574085557e+08 +3.574085557e+08 -5.4442e-01 +1.0560e+00 +1.1022e+00 +2.2565e+00 -3.6643e+00 -2.4397e+00 +2.6503e-01 -1.3638e+00 -3.2662e+00 -3.3869e+00 -2.7587e+00 -3.4802e-01 +1.7491e+00 +1.1100e+00 +2.0676e-01 -3.4787e+00 -5.6519e-01 -1.6182e+00 -1.7503e+00 -2.5232e+00
906 +1.470949969e+08 +1.470949969e+08 +1.470951511e+08 +1.470951511e+08 -5.0000e+00 -1.8815e-154 -2.7912e+00 +5.0000e+00 +1.5435e-154 +4.2566e+00 -2.0000e+00 -3.5511e+00 -1.1073e+00 +3.7292e-154 +1.4352e-38 +7.5849e-39 +5.0000e+00 -5.0000e+00 -2.4844e-154 +2.9457e+00 -2.0000e+00 -2.5592e-154 -5.0000e+00 -2.1361e+00
% function evaluation | noise-free fitness - Fopt (4.983000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.431862746e+08 +4.431862746e+08 +4.431863245e+08 +4.431863245e+08 -1.7937e+00 -1.0444e+00 +2.4208e+00 +8.2165e-01 -1.6550e+00 -4.8024e+00 +8.3990e-01 -4.2910e+00 -4.6812e-01 -1.1508e+00 +1.1844e+00 -2.8992e+00 +3.9187e+00 +4.6947e+00 -3.3259e+00 +3.4950e+00 -2.1453e-01 +2.1675e+00 +3.7920e+00 -3.0837e+00
6 +3.086478020e+08 +3.086478020e+08 +3.086478518e+08 +3.086478518e+08 +3.5607e+00 +4.3617e+00 -2.0906e+00 -4.0963e+00 +4.5136e+00 +2.2311e+00 +1.6459e+00 +1.5617e+00 -1.2533e+00 -4.6194e+00 +1.5422e+00 +3.4718e+00 +1.7106e+00 +1.6746e-01 -4.6723e+00 +3.7257e+00 +1.8339e+00 -5.2082e-01 -3.0510e+00 +1.9254e+00
13 +2.378947929e+08 +2.378947929e+08 +2.378948427e+08 +2.378948427e+08 +2.4282e+00 -4.5552e+00 +1.5024e+00 -4.3817e+00 +3.8194e+00 -1.1117e+00 -5.2290e-01 -4.7686e+00 -2.7154e+00 -3.1690e+00 +6.4188e-01 +4.9420e+00 +2.6212e+00 -4.0243e+00 +3.1669e-02 -3.4737e+00 +4.7931e+00 -3.1868e+00 +1.3732e+00 +3.1689e+00
81 +1.548666349e+08 +1.548666349e+08 +1.548666847e+08 +1.548666847e+08 -2.8883e+00 +3.1522e-01 +2.4717e+00 -3.4017e+00 +2.0510e+00 -8.8742e-01 -2.7873e+00 -4.4096e-01 -2.1461e+00 -4.6723e-01 +2.5965e+00 -5.0261e-01 +1.9657e+00 -4.6179e+00 -3.5656e+00 +3.1939e+00 -1.5188e+00 +7.4371e-01 -2.3906e+00 +1.3298e+00
1143 +9.602730982e+07 +9.602730982e+07 +9.602735965e+07 +9.602735965e+07 -7.8679e-01 -3.2853e+00 +1.2805e+00 -2.8340e+00 +5.0000e+00 -9.5847e-01 +2.4124e+00 -2.0079e+00 +1.3123e-01 -1.7633e+00 +3.1323e+00 -1.8199e+00 -2.3033e+00 -5.5926e-01 +1.2537e+00 -1.5955e+00 -2.1800e-01 +4.0834e+00 -3.7580e+00 +2.8776e+00
