% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.151186960e+06 +1.151186960e+06 +1.151799060e+06 +1.151799060e+06 +1.9073e-01 -2.2141e+00 +2.4316e+00 +2.4312e+00 -3.6731e+00 +2.0752e+00 -3.3162e+00 -4.8811e-01 +4.3370e+00 +1.9820e+00 +8.3253e-01 -1.5759e+00 -1.0380e-01 -3.4590e+00 -1.0473e+00 +1.7217e+00 +3.6533e+00 -1.6193e+00 +3.6767e+00 -1.7782e+00
2 +4.816647793e+05 +4.816647793e+05 +4.822768793e+05 +4.822768793e+05 -4.9270e+00 +1.6864e+00 +3.0855e+00 +3.8246e+00 -1.9418e+00 -4.3094e+00 +3.4329e+00 -4.2644e+00 -1.0799e-01 -3.4395e+00 -2.1846e+00 +3.7191e+00 +3.8923e+00 +2.1460e+00 +4.6666e+00 +3.6721e+00 -3.4589e+00 -9.5358e-01 -3.6700e-01 +4.1443e+00
3 +3.002431713e+05 +3.002431713e+05 +3.008552713e+05 +3.008552713e+05 +6.6100e-01 -2.4297e+00 +5.2582e-01 -1.8326e+00 +3.0855e+00 -2.0427e+00 +2.3202e+00 -1.4975e+00 -6.4655e-01 -4.5390e+00 -3.2930e+00 +2.6270e+00 +2.3279e+00 -3.4590e+00 +1.4879e+00 -3.8606e+00 -1.8483e+00 +2.5585e+00 -3.4851e+00 +4.2529e+00
125 +2.244125315e+05 +2.244125315e+05 +2.250246315e+05 +2.250246315e+05 -3.3760e+00 -8.1486e-01 -3.3806e+00 -3.6050e+00 -3.0163e+00 +6.7311e-01 +2.0777e+00 +5.4346e-01 +1.6633e+00 -2.9993e+00 +4.7564e+00 -1.7596e+00 +3.2029e+00 -4.9923e+00 +4.6228e+00 +4.4411e+00 -1.5653e+00 +2.8184e+00 +1.4864e-01 -4.0984e-01
509 +1.303389744e+05 +1.303389744e+05 +1.309510744e+05 +1.309510744e+05 -4.1140e+00 -1.7423e+00 -5.0000e+00 -4.8861e+00 -5.0000e+00 +1.9308e+00 +5.0000e+00 +1.6585e-02 +8.5903e-03 -5.0000e+00 +3.0897e+00 -1.8635e-02 +5.0000e+00 -2.2431e+00 +5.0000e+00 +2.1438e+00 -9.0699e-03 +4.2631e+00 +1.3905e-02 -1.0626e-02
1167 +9.425796977e+04 +9.425796977e+04 +9.487006977e+04 +9.487006977e+04 -2.2750e+00 -9.7234e-39 -2.2978e+00 -3.4211e+00 -5.0000e+00 +2.0447e-38 +5.0000e+00 +6.3643e-39 +1.3988e-38 -5.0000e+00 +5.0000e+00 -1.2240e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -9.5907e-01 +5.0000e+00 +9.5609e-39 -1.2631e+00
345 +1.262299082e+05 +1.262299082e+05 +1.268420082e+05 +1.268420082e+05 +1.1157e+00 +2.0514e+00 +1.7785e+00 -3.0535e+00 +1.6664e-01 +2.0772e-01 +2.9852e+00 +1.5684e+00 +8.5427e-01 -4.0236e+00 +3.4314e+00 -2.6628e-01 +4.4899e+00 -2.7675e+00 +4.4139e+00 +2.7449e+00 -3.3645e+00 +5.2046e-02 +3.0382e-01 -3.1037e+00
1165 +7.726677110e+04 +7.726677110e+04 +7.787887110e+04 +7.787887110e+04 +1.2726e+00 +2.4370e+00 +6.1075e-05 -4.6818e+00 +6.0637e-05 +9.6280e-01 +4.6636e+00 +4.7165e-05 +5.1811e-05 -4.3152e+00 +5.0000e+00 -7.1855e-05 +5.0000e+00 -5.0000e+00 +5.0000e+00 +2.0757e+00 -5.0000e+00 +5.1264e-05 +3.4703e-01 -3.0229e+00
% function evaluation | noise-free fitness - Fopt (-4.657200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.785419673e+05 +5.785419673e+05 +5.780762473e+05 +5.780762473e+05 -4.6484e+00 -3.5880e+00 -3.1258e+00 +4.2466e-02 +3.2270e+00 -1.0535e+00 -5.6615e-01 +8.2037e-01 -3.1502e-01 +2.8766e+00 -6.6675e-01 -9.2541e-01 +4.1717e-01 -4.2224e-01 -3.9774e+00 +4.8776e+00 +2.2605e+00 -2.2974e+00 -2.1991e+00 +2.6938e-01
22 +2.908068416e+05 +2.908068416e+05 +2.903411216e+05 +2.903411216e+05 -4.5892e+00 -1.0373e+00 +6.4376e-01 +4.0396e+00 +4.3312e+00 -2.1283e+00 -9.8661e-01 -8.3519e-01 +1.0573e-01 +2.4196e+00 +2.0832e+00 +3.1798e+00 +1.3336e+00 -2.7423e+00 -1.4141e+00 -1.7960e+00 +3.1994e+00 +2.7377e+00 +3.9260e+00 -4.2185e+00
143 +1.591326439e+05 +1.591326439e+05 +1.586669239e+05 +1.586669239e+05 -4.0715e+00 -3.6087e+00 +4.5442e+00 -2.8243e+00 +2.7664e+00 -2.0833e+00 +4.9508e+00 +4.8084e+00 -6.6863e-01 +1.8200e+00 +1.8778e+00 +1.5661e+00 -2.4989e+00 -2.3678e+00 -1.2577e+00 +2.3679e+00 +2.1029e+00 -5.1311e-01 -6.1675e-01 +4.4493e+00
543 +1.584867345e+05 +1.584867345e+05 +1.580210145e+05 +1.580210145e+05 -4.0731e+00 -3.6085e+00 +4.5450e+00 -2.8205e+00 +2.7685e+00 -2.0803e+00 +4.9475e+00 +4.8035e+00 -6.6802e-01 +1.8194e+00 +1.8773e+00 +1.5627e+00 -2.4933e+00 -2.3717e+00 -1.2577e+00 +2.3732e+00 +2.1040e+00 -5.1353e-01 -6.1555e-01 +4.4516e+00
1207 +7.989433426e+04 +7.989433426e+04 +7.942861426e+04 +7.942861426e+04 -5.0000e+00 -5.0000e+00 +5.0000e+00 -5.0000e+00 +4.2481e+00 -2.6303e+00 +5.0000e+00 +2.4035e+00 -1.6614e+00 +7.5032e-39 +3.7188e-05 +1.3599e+00 -5.0000e+00 -3.2389e+00 -1.3762e-38 +3.9400e+00 +4.2814e+00 -5.2319e-05 -1.2404e-38 +5.0000e+00
905 +1.439367892e+05 +1.439367892e+05 +1.434710692e+05 +1.434710692e+05 -4.6853e+00 +1.5258e+00 +3.7328e+00 +8.2670e-01 +5.0000e+00 +3.0801e+00 +3.2750e+00 +2.2183e+00 -3.2982e-01 -4.4562e-01 -4.1086e-01 +5.2763e-01 -2.4907e+00 -1.3734e+00 +4.7078e+00 -9.2525e-01 +3.6323e-01 +1.7371e+00 -1.9001e+00 +4.8704e+00
450 +7.112984405e+04 +7.112984405e+04 +7.066412405e+04 +7.066412405e+04 -2.8391e+00 -2.5354e+00 +4.4368e+00 -3.7278e+00 +4.0563e-01 +1.4340e+00 +3.4561e+00 +2.1756e-01 -3.3822e-01 -9.5785e-01 -3.3513e+00 +3.3359e+00 -3.8546e-01 -4.1262e+00 +4.0782e+00 +3.6098e+00 -3.8349e-01 +2.2372e+00 +2.8543e+00 +2.6549e+00
1030 +2.616310775e+04 +2.616310775e+04 +2.569738775e+04 +2.569738775e+04 +0.0000e+00 -5.0000e+00 +5.0000e+00 -2.6503e+00 +4.0563e-01 +7.6248e-309 +4.7554e+00 +2.7813e-308 -2.6998e-308 -7.1688e-309 -2.6045e+00 +5.0000e+00 -1.5966e-01 -5.0000e+00 +4.3258e+00 +5.0000e+00 -2.5475e-308 +2.3510e+00 +5.0000e+00 +2.2774e+00
% function evaluation | noise-free fitness - Fopt (1.306000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.088752721e+06 +1.088752721e+06 +1.088765781e+06 +1.088765781e+06 +7.3110e-01 +2.7519e+00 +3.6522e-01 +1.4802e+00 -4.7442e+00 -6.4856e-01 +3.8298e+00 -1.8461e-02 +4.2399e+00 -4.0591e+00 +1.2090e+00 +2.6833e+00 +4.1510e+00 -1.0244e+00 -4.9509e+00 -4.5388e+00 +2.0961e+00 +4.5960e+00 -1.9027e-01 +4.8052e+00
3 +9.785902676e+05 +9.785902676e+05 +9.786033276e+05 +9.786033276e+05 +8.4350e-01 -4.8663e+00 +3.9174e+00 +1.5465e+00 +1.8836e+00 +3.6729e+00 +5.4778e-01 +4.8331e+00 +2.6021e+00 +3.1365e+00 -1.0738e+00 -1.7264e-01 +1.5975e+00 +4.5840e+00 -3.3935e+00 +4.3000e+00 -4.9055e+00 +1.9801e+00 +4.0255e+00 +3.6321e-01
4 +5.675569883e+05 +5.675569883e+05 +5.675700483e+05 +5.675700483e+05 -2.7459e+00 +9.0710e-01 -3.4179e+00 -1.4985e+00 +2.6308e+00 -3.2158e+00 -3.1087e-01 -2.3626e+00 -1.7016e+00 -3.2178e+00 +4.8587e+00 -7.1571e-01 -2.3002e-01 -2.3736e+00 +5.5106e-01 -6.6443e-01 +4.4110e-01 +4.9095e+00 +2.6466e+00 -1.2809e+00
21 +3.525114843e+05 +3.525114843e+05 +3.525245443e+05 +3.525245443e+05 -3.2143e+00 -3.7322e+00 -5.4950e-01 +1.0232e+00 -1.8142e+00 +1.9152e+00 -3.4682e+00 -3.0486e+00 +2.3552e+00 +1.4810e-01 -1.6394e+00 -3.9921e+00 +3.2977e+00 +4.4629e+00 -2.4789e+00 +8.9189e-01 -1.3340e+00 -4.4930e+00 +3.1850e+00 -2.0005e+00
194 +1.329495267e+05 +1.329495267e+05 +1.329625867e+05 +1.329625867e+05 +2.2384e+00 -4.0680e+00 -1.3093e+00 +4.5111e+00 -1.0964e+00 +1.8160e-01 -1.1045e+00 +1.0030e+00 -3.5963e+00 -1.6988e+00 +4.3681e+00 +2.2932e+00 +4.9590e-01 -9.6466e-01 +4.9415e+00 -2.4323e+00 +5.2191e-01 -2.1090e+00 +4.4377e+00 -2.0987e+00
977 +4.716139682e+04 +4.716139682e+04 +4.717445682e+04 +4.717445682e+04 +1.8265e+00 -3.2315e+00 -4.0946e+00 +3.8741e+00 +2.6699e+00 +7.1646e-01 +2.1843e-01 +4.8511e-01 -4.1797e+00 +2.1994e+00 -8.7342e-01 -4.8941e+00 -1.5168e-01 +3.3569e+00 -2.4882e+00 -1.3399e+00 -1.5544e+00 +6.4766e-01 +4.9159e+00 -1.8309e+00
% function evaluation | noise-free fitness - Fopt (2.655000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.845165456e+06 +1.845165456e+06 +1.845192006e+06 +1.845192006e+06 +1.4954e+00 -1.5915e+00 -4.5046e+00 -4.6445e+00 -2.3162e+00 -4.6427e-01 -1.3106e+00 +3.3670e+00 +1.5466e+00 -2.7530e+00 -5.9481e-02 -1.3131e+00 -1.0994e+00 +4.6034e+00 -1.4613e+00 -4.5144e+00 +6.3804e-01 +3.0373e+00 +4.6565e+00 +1.3447e+00
2 +1.044628670e+06 +1.044628670e+06 +1.044655220e+06 +1.044655220e+06 -2.1900e+00 -4.4124e+00 +2.1455e+00 +4.4605e+00 -8.2601e-01 +4.5579e+00 +3.3682e+00 +6.3876e-01 +3.5444e+00 -6.7674e-01 -9.3886e-01 -3.7923e+00 +4.6127e+00 +1.9261e+00 -1.1450e+00 +3.4606e+00 -1.8895e+00 -3.2924e+00 -2.0029e+00 -4.8439e+00
4 +5.048984094e+05 +5.048984094e+05 +5.049249594e+05 +5.049249594e+05 -2.3677e+00 -2.7737e+00 +1.3271e-01 -2.5615e+00 -3.0356e+00 +6.1371e-01 -4.0283e+00 +3.4171e+00 +3.5209e+00 -2.3722e+00 -2.7172e+00 +8.6714e-01 +1.6297e+00 -2.2954e+00 -3.0154e+00 +2.0154e+00 -7.5806e-01 +2.3725e+00 +3.2461e-01 -2.5464e+00
52 +3.501194139e+05 +3.501194139e+05 +3.501459639e+05 +3.501459639e+05 -1.5878e+00 -4.3164e+00 +2.7083e+00 -4.8410e+00 +4.0593e+00 +3.1865e+00 +2.5785e+00 +3.1713e+00 -4.0275e+00 +2.7864e+00 -2.8354e+00 -3.3613e+00 +2.8558e+00 -2.5610e+00 -4.5230e+00 +1.5187e+00 +7.9873e-01 +1.4589e+00 +3.5566e+00 -3.3058e-01
632 +2.256999910e+05 +2.256999910e+05 +2.257265410e+05 +2.257265410e+05 +2.1034e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -1.2335e+00 -4.7084e+00 -2.4836e-154 -3.0102e-154 +1.9399e-154 +4.2781e+00 +1.5897e+00 -1.9141e-154 -5.0000e+00 -3.8188e+00 -2.4238e+00 -2.1486e+00 -5.0000e+00 +3.5227e+00 +4.9562e+00 -2.4054e-154
644 +2.367188114e+05 +2.367188114e+05 +2.367453614e+05 +2.367453614e+05 -3.4407e+00 -3.6365e+00 -1.1593e+00 +6.2022e-01 +2.2827e+00 +1.0011e+00 -4.8919e+00 -3.8225e+00 +2.0330e+00 -3.7919e+00 -2.6940e+00 +4.8801e+00 -1.5161e+00 -1.9925e+00 -5.2188e-01 +2.4570e+00 -1.0344e+00 +2.5976e+00 +4.5897e+00 -3.5465e+00
